City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
447,Aksu,CN,41.1231,80.2644,32.9,35,65,2.95,broken clouds
448,Maniitsoq,GL,65.4167,-52.9,9.57,81,100,27.51,light snow
449,Soavinandriana,MG,-19.1667,46.7333,70.14,70,38,0.85,scattered clouds
450,Fairhope,US,30.523,-87.9033,39.67,83,0,0.0,clear sky
451,Asheboro,US,35.7079,-79.8136,20.41,53,0,0.0,clear sky
452,Alindao,CF,5.0267,21.2088,70.25,29,33,5.41,scattered clouds
453,Maceio,BR,-9.6658,-35.7353,76.44,88,75,2.3,broken clouds
454,Zhiletovo,RU,54.6922,36.0223,24.78,90,100,13.51,light snow
455,Koulikoro,ML,14.0,-7.75,64.71,18,19,9.55,few clouds
456,Saint-Alexandre,FR,44.2278,4.6214,44.29,78,3,15.73,clear sky
457,Pervomayskoye,RU,43.919,46.7102,34.95,77,91,4.5,overcast clouds
458,Malm,NO,64.0721,11.2172,37.8,77,99,24.96,light rain
459,Molina,CL,-35.1167,-71.2833,56.08,92,0,2.51,clear sky
460,Mahon,ES,39.8885,4.2658,43.36,100,0,6.91,clear sky
461,Necochea,AR,-38.5473,-58.7368,72.03,59,30,15.86,light rain
462,Sao Lourenco,BR,-22.1164,-45.0544,66.38,98,100,2.28,overcast clouds
463,Monte Alegre,BR,-2.0078,-54.0692,71.94,98,100,4.14,overcast clouds
464,Kaminskiy,RU,57.1516,41.4732,7.12,99,89,6.17,light snow
465,Road Town,VG,18.4167,-64.6167,73.99,67,0,8.5,clear sky
466,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,67.6,44,0,4.74,clear sky
467,Estelle,US,29.8458,-90.1067,44.01,71,0,0.0,clear sky
468,Dabakala,CI,8.3667,-4.4333,70.25,24,55,5.68,broken clouds
469,Macedo De Cavaleiros,PT,41.5382,-6.9611,35.78,51,2,3.69,clear sky
470,Kiruna,SE,67.8557,20.2251,-3.08,84,96,3.44,overcast clouds
471,Santiago De Cuba,CU,20.0247,-75.8219,71.22,83,20,16.11,few clouds
472,Fatehpur,IN,25.9333,80.8,68.31,37,0,10.92,clear sky
473,Sensuntepeque,SV,13.8667,-88.6333,71.94,71,57,5.17,broken clouds
474,Port-Cartier,CA,50.0334,-66.8654,9.75,94,100,17.07,snow
475,Constantine,DZ,36.365,6.6147,29.61,86,0,1.14,clear sky
476,Cabrobo,BR,-8.5142,-39.31,71.44,84,100,2.01,overcast clouds
477,Paime,CO,5.3708,-74.1528,61.81,94,99,3.69,overcast clouds
478,Moose Factory,CA,51.2585,-80.6094,-7.6,84,100,5.75,overcast clouds
479,Abha,SA,18.2164,42.5053,58.82,51,0,16.11,clear sky
480,Nantucket,US,41.2835,-70.0995,16.14,85,100,29.82,overcast clouds
481,Navahrudak,BY,53.6,25.8333,32.45,96,100,20.65,overcast clouds
482,Tiznit,MA,29.5833,-9.5,55.35,30,1,21.07,clear sky
483,Sanary-Sur-Mer,FR,43.1178,5.8001,40.95,51,0,6.98,clear sky
484,Revda,RU,56.801,59.9303,-8.59,91,100,1.23,overcast clouds
485,Camapua,BR,-19.5314,-54.0439,69.75,99,95,4.97,overcast clouds
486,Jumla,NP,29.2747,82.1838,52.9,19,0,4.63,clear sky
487,Kasangulu,CD,-4.5911,15.1708,74.34,91,98,2.73,overcast clouds
488,Kudahuvadhoo,MV,2.6708,72.8944,81.55,74,68,10.0,broken clouds
489,Ayorou,NE,14.7308,0.9174,63.34,16,2,11.23,clear sky
490,Muana,BR,-1.5283,-49.2167,72.43,95,100,2.17,overcast clouds
491,Santo Andre,BR,-23.6639,-46.5383,67.12,96,100,2.3,light rain
492,Tessalit,ML,20.1986,1.0114,61.88,17,20,11.23,few clouds
493,Breytovo,RU,58.2993,37.8617,12.83,96,100,10.0,overcast clouds
494,Riyadh,SA,24.6877,46.7219,51.85,50,0,10.36,clear sky
495,Bentiu,SS,9.2333,29.8333,71.64,15,20,7.78,few clouds
496,Nikel,RU,69.4128,30.222,1.58,100,96,2.28,overcast clouds
497,Pangoa,PE,-12.1167,-73.0,67.32,99,97,1.9,light rain
498,Thinadhoo,MV,0.5333,72.9333,81.91,69,59,5.32,broken clouds
499,Middelburg,ZA,-25.7751,29.4648,64.58,76,99,7.94,overcast clouds
500,Pitimbu,BR,-7.4706,-34.8086,75.79,81,94,7.99,overcast clouds
501,Maniwaki,CA,46.3834,-75.966,-7.06,77,31,1.14,scattered clouds
502,Ventspils,LV,57.3894,21.5606,37.33,93,100,20.71,overcast clouds
503,Bondo,CD,3.8146,23.6866,68.61,30,7,5.08,clear sky
504,Paamiut,GL,61.994,-49.6678,10.24,69,100,5.97,overcast clouds
505,Zelenogorskiy,RU,55.0333,87.0,3.72,82,25,1.9,scattered clouds
506,Fort-De-France,MQ,14.6089,-61.0733,71.76,88,0,4.61,clear sky
507,Salta,AR,-24.7859,-65.4117,65.57,88,40,1.99,scattered clouds
508,Narowal,PK,32.1,74.8833,58.98,52,14,5.08,few clouds
509,Santa Maria,BR,-29.6842,-53.8069,61.29,86,0,5.86,clear sky
510,Vetlanda,SE,57.4289,15.0776,35.62,90,85,21.56,light snow
511,Dawlatabad,AF,36.4141,64.9053,44.56,67,100,5.1,overcast clouds
512,Tomar Do Geru,BR,-11.3733,-37.8406,73.08,70,100,4.94,overcast clouds
513,Teguise,ES,29.0605,-13.564,62.82,68,0,11.5,haze
514,Bandarbeyla,SO,9.4942,50.8122,77.29,65,100,17.38,overcast clouds
515,Concordia,AR,-31.393,-58.0209,68.79,71,0,5.99,clear sky
516,Brae,GB,60.3964,-1.353,37.31,62,75,16.08,broken clouds
517,Zhovkva,UA,50.0583,23.9726,36.61,81,99,22.3,overcast clouds
518,Yellandu,IN,17.6,80.3333,81.27,16,44,4.68,scattered clouds
519,Mont-De-Marsan,FR,44.0,-0.6667,36.81,97,100,0.0,mist
520,Palora,EC,-1.7,-77.9333,68.09,97,100,0.89,light rain
521,Urucara,BR,-2.5364,-57.76,72.32,100,100,1.41,heavy intensity rain
522,Beyneu,KZ,45.3167,55.2,31.06,82,100,9.31,overcast clouds
523,Najran,SA,17.4924,44.1277,59.65,47,21,1.25,few clouds
524,Keetmanshoop,NA,-26.5833,18.1333,81.79,36,100,10.85,overcast clouds
525,Almaty,KZ,43.25,76.95,28.31,93,100,4.47,mist
526,Beira,MZ,-19.8436,34.8389,84.29,65,40,6.91,scattered clouds
527,Paita,PE,-5.0892,-81.1144,71.47,79,78,10.83,broken clouds
528,Nizhniy Baskunchak,RU,48.2198,46.8311,32.83,92,100,20.69,overcast clouds
529,Bivolari,RO,47.5333,27.4333,33.21,78,100,6.26,overcast clouds
530,Onega,RU,63.9061,38.1404,12.85,93,100,9.8,overcast clouds
531,Visby,SE,57.6409,18.296,34.02,93,100,35.68,snow
532,Gayeri,BF,12.6497,0.4931,65.59,17,4,11.5,clear sky
533,Birecik,TR,37.0294,37.9903,36.61,86,100,6.78,overcast clouds
534,Lakkion,GR,37.1333,26.85,51.3,75,99,22.7,overcast clouds
535,Mumford,GH,5.2618,-0.759,75.94,93,44,4.36,scattered clouds
536,Msanga,TZ,-6.05,36.0333,69.22,88,100,1.01,overcast clouds
537,Pemba,MZ,-12.974,40.5178,77.04,83,54,3.94,light rain
538,Arraias,BR,-12.9288,-46.9437,66.4,95,100,1.66,overcast clouds
539,Masuguru,TZ,-11.3667,38.4167,75.94,84,72,1.23,broken clouds
540,Sechura,PE,-5.5569,-80.8222,72.34,76,93,11.9,overcast clouds
541,Dimitrovgrad,RU,54.2139,49.6184,15.85,96,99,5.7,light snow
542,Mtwara,TZ,-10.2667,40.1833,77.29,85,94,3.18,light rain
543,Pathardi,IN,19.1667,75.1833,77.5,20,20,0.78,few clouds
544,Miranda,CO,3.2499,-76.2281,68.13,92,99,2.71,overcast clouds
545,Coari,BR,-4.085,-63.1414,72.41,99,100,2.73,moderate rain
546,Lerwick,GB,60.1545,-1.1494,37.4,62,45,16.35,scattered clouds
547,Guanica,PR,17.9716,-66.908,73.6,87,1,1.01,clear sky
548,Kangaatsiaq,GL,68.3065,-53.4641,6.12,90,100,19.26,snow
549,Meridian,US,43.6121,-116.3915,21.7,88,0,3.0,mist
550,Sao Felix Do Xingu,BR,-6.6447,-51.995,69.3,98,100,1.16,overcast clouds
551,Timra,SE,62.487,17.3257,24.51,80,100,20.71,overcast clouds
552,Kirovskiy,RU,45.0917,133.5136,11.39,83,100,10.29,overcast clouds
553,Gualaquiza,EC,-3.4,-78.55,62.53,96,100,1.74,overcast clouds
554,Penarroya-Pueblonuevo,ES,38.3,-5.2667,43.45,28,1,3.8,clear sky
555,Hashtrud,IR,37.4779,47.0508,15.76,93,92,1.25,overcast clouds
556,Camacha,PT,33.0833,-16.3333,58.42,88,20,10.36,few clouds
557,Kisanga,TZ,-7.4362,37.7034,77.83,83,97,0.65,overcast clouds
558,Puerto Narino,CO,-3.7703,-70.3831,75.15,81,92,2.24,overcast clouds
559,Shamary,RU,57.3434,58.2199,10.76,89,100,2.71,overcast clouds
560,Polovinnoye,RU,54.7914,65.9864,8.15,93,100,6.33,overcast clouds
561,Buchanan,LR,5.8808,-10.0467,75.16,89,30,4.83,scattered clouds
562,Plouzane,FR,48.3833,-4.6167,48.38,100,75,4.61,broken clouds
563,Gimbi,ET,9.1667,35.8333,65.75,38,97,2.35,overcast clouds
564,Kutum,SD,14.2,24.6667,50.23,25,12,5.44,few clouds
565,Impfondo,CG,1.6381,18.0667,69.6,41,50,3.27,scattered clouds
566,Prieska,ZA,-29.6641,22.7474,81.25,39,73,10.83,broken clouds
567,Mitsamiouli,KM,-11.3847,43.2844,84.49,65,20,4.61,few clouds
568,Sambava,MG,-14.2667,50.1667,81.63,65,82,5.21,broken clouds
569,Upington,ZA,-28.4478,21.2561,75.58,57,0,4.61,clear sky
570,Irpa Irpa,BO,-17.7167,-66.2667,57.2,80,94,5.41,overcast clouds
571,Ust-Tsilma,RU,65.441,52.1498,12.36,94,95,5.68,overcast clouds
572,Porto Novo,BJ,6.4965,2.6036,75.02,31,66,4.34,broken clouds
573,Clarence Town,AU,-32.5833,151.7833,86.27,53,69,10.09,broken clouds
574,Garowe,SO,8.4054,48.4845,72.73,49,43,17.22,scattered clouds
575,Disna,BY,55.568,28.1971,34.16,99,100,15.37,light snow
576,Lipovat,RO,46.5667,27.7,31.82,66,100,8.7,overcast clouds
577,Alta Floresta,BR,-9.8756,-56.0861,68.97,99,100,3.15,light rain
578,Bosaso,SO,11.2842,49.1816,78.78,65,20,14.97,few clouds
579,Kilindoni,TZ,-7.9139,39.6668,79.38,80,100,8.95,light rain
580,Senanga,ZM,-16.1167,23.2667,64.51,96,100,7.65,light rain
581,Gubkinskiy,RU,64.434,76.5026,-1.95,96,98,8.1,overcast clouds
582,Muzaffarpur,IN,26.1167,85.4,62.53,47,0,6.78,clear sky
583,Pitanga,BR,-24.7572,-51.7614,60.75,98,96,6.67,overcast clouds
584,Saryozek,KZ,44.3583,77.9753,28.2,73,100,1.5,overcast clouds
585,Maragogi,BR,-9.0122,-35.2225,76.93,83,91,6.4,overcast clouds
586,Cockburn Town,TC,21.4612,-71.1419,77.27,71,4,10.16,clear sky
587,Ilhabela,BR,-23.7781,-45.3581,73.53,95,100,3.11,overcast clouds
588,Safaga,EG,26.7292,33.9365,57.09,46,1,4.99,clear sky
589,Ordynskoye,RU,54.3656,81.8994,11.89,80,75,8.66,broken clouds
590,Havoysund,NO,70.9963,24.6622,27.48,60,96,16.89,overcast clouds
591,Manicore,BR,-5.8092,-61.3003,70.95,100,100,3.04,overcast clouds
592,Ulagan,RU,50.6321,87.9563,11.41,73,45,0.74,scattered clouds
593,Arys,KZ,42.4252,68.795,32.22,59,9,8.16,clear sky
594,Rajshahi,BD,24.3667,88.6,69.51,38,0,7.27,clear sky
595,Rambha,IN,19.5167,85.1,75.96,31,1,1.72,clear sky
596,Montauban,FR,44.0833,1.5,35.11,94,5,2.51,clear sky
597,Saint-Joseph,RE,-21.3667,55.6167,84.58,71,35,11.74,scattered clouds
598,Nkhata Bay,MW,-11.6066,34.2907,75.22,76,91,0.67,overcast clouds
599,Koluszki,PL,51.7387,19.8199,37.89,84,90,29.64,overcast clouds
600,Hochdorf,CH,47.1667,8.2833,42.76,77,100,3.44,overcast clouds
601,Polunochnoye,RU,60.8697,60.4153,2.59,97,100,3.4,overcast clouds
602,Sainte-Maxime,FR,43.3,6.6333,45.54,92,1,6.08,clear sky
603,Puerto Leguizamo,CO,-0.1934,-74.7819,72.77,73,89,1.07,overcast clouds
604,Vibo Valentia,IT,38.6996,16.1274,47.14,63,7,3.4,clear sky
605,Nikolskoye,RU,59.7035,30.7861,28.87,93,100,14.47,snow
606,Kolosovka,RU,56.4678,73.611,8.15,86,100,10.65,overcast clouds
607,Nordfjordeid,NO,61.9063,5.9915,37.35,94,100,9.69,overcast clouds
608,Huarmey,PE,-10.0681,-78.1522,70.0,87,84,7.09,broken clouds
609,Lamu,KE,-2.2717,40.902,82.62,74,76,13.6,broken clouds
610,Rundu,NA,-17.9333,19.7667,68.31,89,99,7.67,light rain
611,Lipari,IT,38.4674,14.954,51.78,56,5,11.86,clear sky
612,Praia Da Vitoria,PT,38.7333,-27.0667,57.45,82,75,15.46,broken clouds
613,Borsele,NL,51.4419,3.8113,44.6,86,75,10.36,broken clouds
614,Andenes,NO,69.3143,16.1194,21.18,73,0,6.91,clear sky
615,Destin,US,30.3935,-86.4958,39.96,67,0,0.0,clear sky
616,Canico,PT,32.6333,-16.85,61.88,83,40,1.01,scattered clouds
617,Skegness,GB,53.1436,0.3363,38.17,81,33,9.1,scattered clouds
618,Masallatah,LY,32.6167,14.0,50.59,59,60,21.92,broken clouds
619,Dodola,ET,6.9833,39.1833,58.6,24,49,4.68,scattered clouds
620,Tazmalt,DZ,36.3868,4.3989,40.3,85,0,1.9,clear sky
621,Calderitas,MX,18.55,-88.25,64.49,76,53,11.77,broken clouds
622,Biltine,TD,14.5333,20.9167,57.33,22,3,8.48,clear sky
623,Marovoay,MG,-16.1,46.6333,87.94,68,15,1.72,few clouds
624,Allada,BJ,6.6655,2.1514,74.16,34,41,5.06,scattered clouds
625,Mandera,KE,3.9366,41.867,79.65,42,19,8.97,few clouds
626,Bella Union,UY,-30.2752,-57.6007,65.17,53,0,8.05,clear sky
627,Shumikha,RU,55.2261,63.2961,8.82,89,100,2.57,overcast clouds
628,Roald,NO,62.5833,6.1333,37.45,80,75,17.27,broken clouds
629,Puyo,EC,-1.4667,-77.9833,66.9,97,100,1.95,light rain
630,Ishim,RU,56.1128,69.4902,5.99,90,100,6.06,overcast clouds
631,Tondon,GN,10.3667,-13.35,69.15,73,56,2.06,broken clouds
632,Itacare,BR,-14.2775,-38.9967,73.18,89,100,3.53,overcast clouds
633,Kassala,SD,15.451,36.4,67.35,64,6,9.28,clear sky
634,Parry Sound,CA,45.3501,-80.033,4.21,72,86,4.18,overcast clouds
635,Upata,VE,8.0086,-62.3989,71.19,91,79,3.24,broken clouds
636,Kalemie,CD,-5.9475,29.1947,70.83,87,100,3.85,overcast clouds
637,Osvaldo Cruz,BR,-21.7967,-50.8786,68.38,98,94,8.08,heavy intensity rain
638,Gamba,GA,-2.65,10.0,76.24,91,91,1.97,overcast clouds
639,Brandfort,ZA,-28.7001,26.4597,67.41,64,8,14.25,clear sky
640,Pokhara,NP,28.2333,83.9833,59.67,53,3,6.87,clear sky
641,Jadu,LY,31.953,12.0261,39.92,90,62,10.47,broken clouds
642,Santa Cruz,BO,-17.8,-63.1667,72.86,94,20,2.3,few clouds
643,Norden,DE,53.6,7.2,43.0,75,76,33.17,broken clouds
644,Puerto Ayacucho,VE,5.6639,-67.6236,72.54,51,92,6.11,overcast clouds
645,Menongue,AO,-14.6585,17.691,60.04,97,100,10.25,moderate rain
646,Warmbad,NA,-28.45,18.7333,85.3,32,96,10.47,overcast clouds
647,Kannur,IN,11.8675,75.3576,87.76,49,6,4.38,clear sky
648,Sjovegan,NO,68.8726,17.8474,19.63,83,100,4.83,overcast clouds
649,Petukhovo,RU,55.0692,67.9019,6.21,94,100,6.42,overcast clouds
650,Bafq,IR,31.6128,55.4107,47.53,25,5,7.31,clear sky
651,Kapuskasing,CA,49.4169,-82.4331,5.09,92,100,4.61,overcast clouds
652,Nerja,ES,36.7585,-3.8873,57.49,33,0,1.99,clear sky
653,Mezen,RU,65.8522,44.24,11.71,93,100,10.0,overcast clouds
654,Saginaw,US,43.3334,-84.0333,16.39,74,100,6.73,overcast clouds
655,Wamba,NG,8.9333,8.6,64.18,19,52,3.74,broken clouds
656,Devarkonda,IN,16.7,78.9333,78.73,21,79,4.92,broken clouds
657,Quimper,FR,48.0,-4.1,48.88,100,75,3.44,fog
658,Uaua,BR,-9.8414,-39.4817,71.62,75,100,2.75,overcast clouds
659,Liverpool,GB,53.4106,-2.9779,42.67,84,75,3.44,broken clouds
660,Togur,RU,58.3631,82.8265,6.42,92,100,5.93,overcast clouds
661,Pospelikha,RU,51.95,81.7667,20.88,85,95,13.33,overcast clouds
662,Traverse City,US,44.7631,-85.6206,21.4,83,100,4.61,overcast clouds
663,Biu,NG,10.6129,12.1946,56.35,35,98,8.19,overcast clouds
664,Mul,IN,20.0667,79.6667,78.67,17,2,3.74,clear sky
665,Wellington,NZ,-41.2866,174.7756,71.76,80,40,4.0,scattered clouds
666,Zaysan,KZ,47.4667,84.8667,6.84,86,99,3.2,overcast clouds
667,Werda,BW,-25.2667,23.2833,71.62,73,96,15.57,overcast clouds
668,Kostomuksha,RU,64.571,30.5767,18.82,93,100,6.55,overcast clouds
669,Moultrie,US,31.1799,-83.7891,30.81,69,0,3.44,clear sky
670,Sandy Bay,AU,-42.913,147.3532,80.06,57,20,1.01,few clouds
671,Canutama,BR,-6.5339,-64.3831,72.07,99,100,1.52,light rain
672,Chemal,RU,51.4111,86.005,21.31,74,56,6.15,broken clouds
